"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",20,3,977,0,1,0.00306122448979592,0.00783637135055184
"cox.lambda.min",13,931,49,7,0.65,0.95,0.348322895705414
"cens.prop",0.4175,0.2625,0.32,0,0,0,0
