"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",19,450,530,1,0.95,0.459183673469388,0.115125595445518
"cox.lambda.min",15,927,53,5,0.75,0.945918367346939,0.387011546243576
"cens.prop",0.42,0.275,0.305,0,0,0,0
