"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",10,947,33,10,0.5,0.966326530612245,0.321831065718882
"cox.lambda.min",13,927,53,7,0.65,0.945918367346939,0.336023306663472
"cens.prop",0.4525,0.28,0.2675,0,0,0,0
