"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",0,979,1,20,0,0.998979591836735,-0.0045197999797738
"cox.lambda.min",13,914,66,7,0.65,0.93265306122449,0.302408996810918
"cens.prop",0.4025,0.31,0.2875,0,0,0,0
