"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",18,671,309,2,0.9,0.68469387755102,0.174491860589886
"cox.lambda.min",15,929,51,5,0.75,0.947959183673469,0.393561544105848
"cens.prop",0.405,0.2725,0.3225,0,0,0,0
