"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",14,936,44,6,0.7,0.955102040816327,0.392371576893556
"cox.lambda.min",18,935,45,2,0.9,0.954081632653061,0.492138507460233
"cens.prop",0.4875,0.2725,0.24,0,0,0,0
