"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,980,0,19,0.05,1,0.221470199008916
"cox.lambda.min",10,926,54,10,0.5,0.944897959183673,0.254484032500739
"cens.prop",0.4375,0.2925,0.27,0,0,0,0
