"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",3,978,2,17,0.15,0.997959183673469,0.293679356360596
"cox.lambda.min",15,932,48,5,0.75,0.951020408163265,0.403941642323991
"cens.prop",0.455,0.2675,0.2775,0,0,0,0
