"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,759,221,3,0.85,0.774489795918367,0.205299276059113
"cox.lambda.min",11,933,47,9,0.55,0.952040816326531,0.300695974815622
"cens.prop",0.43,0.295,0.275,0,0,0,0
