"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",20,0,980,0,1,0,NA
"cox.lambda.min",14,927,53,6,0.7,0.945918367346939,0.3616824590582
"cens.prop",0.4625,0.22,0.3175,0,0,0,0
