"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",14,890,90,6,0.7,0.908163265306122,0.278918644056368
"cox.lambda.min",12,935,45,8,0.6,0.954081632653061,0.334586578149574
"cens.prop",0.42,0.3025,0.2775,0,0,0,0
