"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",8,975,5,12,0.4,0.994897959183674,0.488070627814561
"cox.lambda.min",15,926,54,5,0.75,0.944897959183673,0.383839518683285
"cens.prop",0.4375,0.225,0.3375,0,0,0,0
