"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",20,744,236,0,1,0.759183673469388,0.243538958874747
"cox.lambda.min",15,935,45,5,0.75,0.954081632653061,0.415060589668499
"cens.prop",0.445,0.26,0.295,0,0,0,0
