"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",9,951,29,11,0.45,0.970408163265306,0.307836307974796
"cox.lambda.min",13,931,49,7,0.65,0.95,0.348322895705414
"cens.prop",0.445,0.2625,0.2925,0,0,0,0
