"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,980,0,19,0.05,1,0.221470199008916
"cox.lambda.min",14,929,51,6,0.7,0.947959183673469,0.367970668278515
"cens.prop",0.46,0.2975,0.2425,0,0,0,0
