"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",20,298,682,0,1,0.304081632653061,0.0930768197650741
"cox.lambda.min",15,929,51,5,0.75,0.947959183673469,0.393561544105848
"cens.prop",0.445,0.285,0.27,0,0,0,0
