"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",4,980,0,16,0.2,1,0.443606975367135
"cox.lambda.min",15,919,61,5,0.75,0.937755102040816,0.363344905073885
"cens.prop",0.4425,0.315,0.2425,0,0,0,0
