"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",20,0,980,0,1,0,NA
"cox.lambda.min",11,939,41,9,0.55,0.958163265306123,0.320424313303482
"cens.prop",0.465,0.2525,0.2825,0,0,0,0
