"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",3,979,1,17,0.15,0.998979591836735,0.330441930630621
"cox.lambda.min",12,921,59,8,0.6,0.939795918367347,0.294252797659074
"cens.prop",0.4675,0.2825,0.25,0,0,0,0
