"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",3,976,4,17,0.15,0.995918367346939,0.245027231570754
"cox.lambda.min",10,937,43,10,0.5,0.956122448979592,0.285033928676663
"cens.prop",0.425,0.3025,0.2725,0,0,0,0
