"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",20,819,161,0,1,0.835714285714286,0.303881753266677
"cox.lambda.min",12,929,51,8,0.6,0.947959183673469,0.315744777187748
"cens.prop",0.4825,0.2525,0.265,0,0,0,0
