"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",9,966,14,11,0.45,0.985714285714286,0.406928994351424
"cox.lambda.min",11,931,49,9,0.55,0.95,0.294753172373282
"cens.prop",0.4475,0.2525,0.3,0,0,0,0
