"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",10,967,13,10,0.5,0.986734693877551,0.45457875949796
"cox.lambda.min",13,931,49,7,0.65,0.95,0.348322895705414
"cens.prop",0.455,0.2725,0.2725,0,0,0,0
