"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",20,0,980,0,1,0,NA
"cox.lambda.min",11,925,55,9,0.55,0.943877551020408,0.278485069221097
"cens.prop",0.46,0.2475,0.2925,0,0,0,0
