"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",19,816,164,1,0.95,0.83265306122449,0.283374489533177
"cox.lambda.min",16,933,47,4,0.8,0.952040816326531,0.433340597369405
"cens.prop",0.4575,0.2575,0.285,0,0,0,0
