"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",8,976,4,12,0.4,0.995918367346939,0.509054862585375
"cox.lambda.min",12,928,52,8,0.6,0.946938775510204,0.312851929863294
"cens.prop",0.4575,0.285,0.2575,0,0,0,0
