"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",15,951,29,5,0.75,0.970408163265306,0.491757935269562
"cox.lambda.min",17,945,35,3,0.85,0.964285714285714,0.513451008064616
"cens.prop",0.4475,0.2775,0.275,0,0,0,0
