"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",14,800,180,6,0.7,0.816326530612245,0.182803325054253
"cox.lambda.min",10,950,30,10,0.5,0.969387755102041,0.335346810023887
"cens.prop",0.4375,0.3125,0.25,0,0,0,0
