"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",19,131,849,1,0.95,0.133673469387755,0.0346074009184528
"cox.lambda.min",14,931,49,6,0.7,0.95,0.374542687278576
"cens.prop",0.445,0.2675,0.2875,0,0,0,0
