"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",2,980,0,18,0.1,1,0.313363036725092
"cox.lambda.min",13,934,46,7,0.65,0.953061224489796,0.358317998318393
"cens.prop",0.425,0.3025,0.2725,0,0,0,0
