"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",18,925,55,2,0.9,0.943877551020408,0.454157167290709
"cox.lambda.min",13,938,42,7,0.65,0.957142857142857,0.372839293810536
"cens.prop",0.4275,0.265,0.3075,0,0,0,0
