"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",13,849,131,7,0.65,0.866326530612245,0.205889570877666
"cox.lambda.min",12,938,42,8,0.6,0.957142857142857,0.345105717581234
"cens.prop",0.415,0.27,0.315,0,0,0,0
