"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",8,953,27,12,0.4,0.972448979591837,0.283724700076706
"cox.lambda.min",12,935,45,8,0.6,0.954081632653061,0.334586578149574
"cens.prop",0.4675,0.2825,0.25,0,0,0,0
