"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",18,534,446,2,0.9,0.544897959183673,0.124895578555286
"cox.lambda.min",9,941,39,11,0.45,0.960204081632653,0.268651283752838
"cens.prop",0.4275,0.2525,0.32,0,0,0,0
