"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",20,0,980,0,1,0,NA
"cox.lambda.min",10,939,41,10,0.5,0.958163265306123,0.291561453572487
"cens.prop",0.4775,0.265,0.2575,0,0,0,0
