"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",2,977,3,18,0.1,0.996938775510204,0.192410612787977
"cox.lambda.min",14,915,65,6,0.7,0.933673469387755,0.328889644517653
"cens.prop",0.46,0.2675,0.2725,0,0,0,0
