"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",18,280,700,2,0.9,0.285714285714286,0.0577812019504644
"cox.lambda.min",11,925,55,9,0.55,0.943877551020408,0.278485069221097
"cens.prop",0.4675,0.2525,0.28,0,0,0,0
