"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",15,896,84,5,0.75,0.914285714285714,0.311388776992505
"cox.lambda.min",14,923,57,6,0.7,0.941836734693878,0.349877145042642
"cens.prop",0.4175,0.2975,0.285,0,0,0,0
