"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,816,164,3,0.85,0.83265306122449,0.248225754499886
"cox.lambda.min",14,940,40,6,0.7,0.959183673469388,0.408311892962413
"cens.prop",0.4425,0.28,0.2775,0,0,0,0
