V1
2039.071298858594
1850.7147809157113
1850.7536378646237
2051.0785145070367
2288.1730485089147
2246.605852182784
2275.169197120759
2246.614235657589
2501.5196763219014
2236.932857006813
2284.2029183072414
2443.690381123092
2496.2452943851404
2188.4725248894338
2335.882713392691
2479.7654294873028
2417.2244710977193
2292.9933462343047
2272.7498711476082
2313.089257053016
2352.5800480525286
2164.3757868823454
2136.153488704281
2122.5200760139287
2292.848969599457
2067.107096514035
2083.1473368794814
2113.8068858106863
2612.6336517731847
2668.2748661210494
2281.3075531801755
2650.7747574435098
2078.174544801667
1945.1934799923984
2058.8013947755835
2058.826847261505
2358.2021007479116
2208.4635096010297
2091.291353202097
2110.471882494911
2301.629295326017
2011.736625681464
2146.475223338154
2209.660759819757
2440.50731094253
2440.555010421308
2362.045401511411
2362.022896506989
2445.091274130924
2241.701194947774
2352.7533349105383
2417.909330431699
2512.6330664738343
2353.7484827454577
2353.754188325395
2581.38300322054
2553.185566389612
2553.1739623840294
2303.853271585389
2534.7027101698277
2452.986401272764
2102.977052093737
2102.980970574482
2221.0780309245656
2397.1904097311544
2085.1617026385534
2067.420227747743
2106.2780844913736
2477.2093095336722
2327.8534062303897
2391.2080349836924
2461.3105770362918
2614.8211121968216
2211.396088957085
2203.4032058001817
2265.032777060697
2329.2484680997986
2063.407906196025
2166.26912815587
2245.5714506122795
