"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,17,1,1,0.5,0.944444444444444,0.444444444444444
"casebase.lambda.1se",0,18,0,2,0,1,NA
"casebase.lambda.0.5se",0,18,0,2,0,1,NA
"casebase.lambda.min0.5se",1,14,4,1,0.5,0.777777777777778,0.192450089729875
"casebase.lambda.min1se",2,10,8,0,1,0.555555555555556,0.333333333333333
"cox",2,8,10,0,1,0.444444444444444,0.272165526975909
