"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,13,5,1,0.5,0.722222222222222,0.145478593490662
"casebase.lambda.1se",0,18,0,2,0,1,NA
"casebase.lambda.0.5se",0,18,0,2,0,1,NA
"casebase.lambda.min0.5se",2,10,8,0,1,0.555555555555556,0.333333333333333
"casebase.lambda.min1se",2,7,11,0,1,0.388888888888889,0.244599795235114
"cox",2,8,10,0,1,0.444444444444444,0.272165526975909
