"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",0,17,1,2,0,0.944444444444444,-0.0764719112901873
"casebase.lambda.1se",0,18,0,2,0,1,NA
"casebase.lambda.0.5se",0,18,0,2,0,1,NA
"casebase.lambda.min0.5se",0,15,3,2,0,0.833333333333333,-0.140028008402801
"casebase.lambda.min1se",0,15,3,2,0,0.833333333333333,-0.140028008402801
"cox",1,12,6,1,0.5,0.666666666666667,0.104828483672192
