"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,15,3,1,0.5,0.833333333333333,0.25
"casebase.lambda.1se",0,18,0,2,0,1,NA
"casebase.lambda.0.5se",0,18,0,2,0,1,NA
"casebase.lambda.min0.5se",2,11,7,0,1,0.611111111111111,0.368513865595044
"casebase.lambda.min1se",2,10,8,0,1,0.555555555555556,0.333333333333333
"cox",2,10,8,0,1,0.555555555555556,0.333333333333333
