"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,15,3,1,0.5,0.833333333333333,0.25
"casebase.lambda.1se",0,18,0,2,0,1,NA
"casebase.lambda.0.5se",0,18,0,2,0,1,NA
"casebase.lambda.min0.5se",1,9,9,1,0.5,0.5,0
"casebase.lambda.min1se",1,8,10,1,0.5,0.444444444444444,-0.0335012605086404
"cox",1,3,15,1,0.5,0.166666666666667,-0.25
