"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,16,2,1,0.5,0.888888888888889,0.326732019606536
"casebase.lambda.1se",0,18,0,2,0,1,NA
"casebase.lambda.0.5se",0,18,0,2,0,1,NA
"casebase.lambda.min0.5se",1,9,9,1,0.5,0.5,0
"casebase.lambda.min1se",1,7,11,1,0.5,0.388888888888889,-0.0680413817439772
"cox",1,7,11,1,0.5,0.388888888888889,-0.0680413817439772
