"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,13,5,1,0.5,0.722222222222222,0.145478593490662
"casebase.lambda.1se",0,18,0,2,0,1,NA
"casebase.lambda.0.5se",0,18,0,2,0,1,NA
"casebase.lambda.min0.5se",1,12,6,1,0.5,0.666666666666667,0.104828483672192
"casebase.lambda.min1se",1,11,7,1,0.5,0.611111111111111,0.0680413817439772
"cox",1,13,5,1,0.5,0.722222222222222,0.145478593490662
