"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",0,16,2,2,0,0.888888888888889,-0.111111111111111
"casebase.lambda.1se",0,18,0,2,0,1,NA
"casebase.lambda.0.5se",0,18,0,2,0,1,NA
"casebase.lambda.min0.5se",1,13,5,1,0.5,0.722222222222222,0.145478593490662
"casebase.lambda.min1se",1,9,9,1,0.5,0.5,0
"cox",1,8,10,1,0.5,0.444444444444444,-0.0335012605086404
