"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",2,5,13,0,1,0.277777777777778,0.192450089729875
"casebase.lambda.1se",2,5,13,0,1,0.277777777777778,0.192450089729875
"casebase.lambda.0.5se",2,5,13,0,1,0.277777777777778,0.192450089729875
"casebase.lambda.min0.5se",2,3,15,0,1,0.166666666666667,0.140028008402801
"casebase.lambda.min1se",2,3,15,0,1,0.166666666666667,0.140028008402801
"cox",2,8,10,0,1,0.444444444444444,0.272165526975909
