"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",0,17,1,2,0,0.944444444444444,-0.0764719112901873
"casebase.lambda.1se",0,18,0,2,0,1,NA
"casebase.lambda.0.5se",0,18,0,2,0,1,NA
"casebase.lambda.min0.5se",0,17,1,2,0,0.944444444444444,-0.0764719112901873
"casebase.lambda.min1se",0,16,2,2,0,0.888888888888889,-0.111111111111111
"cox",2,11,7,0,1,0.611111111111111,0.368513865595044
