"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,18,0,1,0.5,1,0.688247201611685
"casebase.lambda.1se",0,18,0,2,0,1,NA
"casebase.lambda.0.5se",0,18,0,2,0,1,NA
"casebase.lambda.min0.5se",1,17,1,1,0.5,0.944444444444444,0.444444444444444
"casebase.lambda.min1se",1,17,1,1,0.5,0.944444444444444,0.444444444444444
"cox",2,7,11,0,1,0.388888888888889,0.244599795235114
