"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,15,3,1,0.5,0.833333333333333,0.25
"casebase.lambda.1se",0,18,0,2,0,1,NA
"casebase.lambda.0.5se",0,18,0,2,0,1,NA
"casebase.lambda.min0.5se",1,8,10,1,0.5,0.444444444444444,-0.0335012605086404
"casebase.lambda.min1se",1,6,12,1,0.5,0.333333333333333,-0.104828483672192
"cox",2,4,14,0,1,0.222222222222222,0.166666666666667
