V1
236.1883060494112
191.1597032020406
194.73366452009432
213.4683294262135
270.14049243356664
193.72759777516174
193.72740026710704
198.13358119652267
241.25950697277105
206.61147901885954
199.52108151192067
195.60276044834043
287.29120678020735
221.26016129174909
202.29571550632303
218.56247295098794
241.25950697277105
206.61147901885954
199.52108151192067
195.60276044834043
287.29120678020735
221.26016129174909
202.29571550632303
218.56247295098794
241.25950697277105
206.61147901885954
199.52108151192067
195.60276044834043
287.29120678020735
221.26016129174909
202.29571550632303
218.56247295098794
241.25950697277105
206.61147901885954
199.52108151192067
195.60276044834043
287.29120678020735
221.26016129174909
202.29571550632303
218.56247295098794
241.25950697277105
206.61147901885954
199.52108151192067
195.60276044834043
287.29120678020735
221.26016129174909
202.29571550632303
218.56247295098794
241.25950697277105
206.61147901885954
199.52108151192067
195.60276044834043
287.29120678020735
221.26016129174909
202.29571550632303
218.56247295098794
241.25950697277105
206.61147901885954
199.52108151192067
195.60276044834043
287.29120678020735
221.26016129174909
202.29571550632303
218.56247295098794
241.25950697277105
206.61147901885954
199.52108151192067
195.60276044834043
287.29120678020735
221.26016129174909
202.29571550632303
218.56247295098794
241.25950697277105
206.61147901885954
199.52108151192067
195.60276044834043
287.29120678020735
221.26016129174909
202.29571550632303
218.56247295098794
241.25950697277105
206.61147901885954
199.52108151192067
195.60276044834043
287.29120678020735
221.26016129174909
202.29571550632303
218.56247295098794
241.25950697277105
206.61147901885954
199.52108151192067
195.60276044834043
287.29120678020735
221.26016129174909
202.29571550632303
218.56247295098794
241.25950697277105
206.61147901885954
199.52108151192067
195.60276044834043
287.29120678020735
221.26016129174909
202.29571550632303
218.56247295098794
241.25950697277105
206.61147901885954
199.52108151192067
195.60276044834043
287.29120678020735
221.26016129174909
202.29571550632303
218.56247295098794
241.25950697277105
206.61147901885954
199.52108151192067
195.60276044834043
287.29120678020735
221.26016129174909
202.29571550632303
218.56247295098794
241.25950697277105
206.61147901885954
199.52108151192067
195.60276044834043
287.29120678020735
221.26016129174909
202.29571550632303
218.56247295098794
241.25950697277105
206.61147901885954
199.52108151192067
195.60276044834043
287.29120678020735
221.26016129174909
202.29571550632303
218.56247295098794
241.25950697277105
206.61147901885954
199.52108151192067
195.60276044834043
287.29120678020735
221.26016129174909
202.29571550632303
218.56247295098794
241.25950697277105
206.61147901885954
199.52108151192067
195.60276044834043
287.29120678020735
221.26016129174909
202.29571550632303
218.56247295098794
241.25950697277105
206.61147901885954
199.52108151192067
195.60276044834043
287.29120678020735
221.26016129174909
202.29571550632303
218.56247295098794
241.25950697277105
206.61147901885954
199.52108151192067
195.60276044834043
287.29120678020735
221.26016129174909
202.29571550632303
218.56247295098794
241.25950697277105
206.61147901885954
199.52108151192067
195.60276044834043
287.29120678020735
221.26016129174909
202.29571550632303
218.56247295098794
241.25950697277105
206.61147901885954
199.52108151192067
195.60276044834043
287.29120678020735
221.26016129174909
202.29571550632303
218.56247295098794
241.25950697277105
206.61147901885954
199.52108151192067
195.60276044834043
287.29120678020735
221.26016129174909
202.29571550632303
218.56247295098794
241.25950697277105
206.61147901885954
199.52108151192067
195.60276044834043
287.29120678020735
221.26016129174909
202.29571550632303
218.56247295098794
