"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",0,13,2,5,0,0.866666666666667,-0.192450089729875
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",2,13,2,3,0.4,0.866666666666667,0.288675134594813
"casebase.lambda.min1se",3,9,6,2,0.6,0.6,0.174077655955698
"cox",3,12,3,2,0.6,0.8,0.377964473009227
