"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",0,15,0,5,0,1,NA
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",1,13,2,4,0.2,0.866666666666667,0.0808452083454443
"casebase.lambda.min1se",1,8,7,4,0.2,0.533333333333333,-0.235702260395516
"cox",3,9,6,2,0.6,0.6,0.174077655955698
