"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",0,15,0,5,0,1,NA
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",2,14,1,3,0.4,0.933333333333333,0.404226041727222
"casebase.lambda.min1se",3,12,3,2,0.6,0.8,0.377964473009227
"cox",5,2,13,0,1,0.133333333333333,0.192450089729875
