"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",2,14,1,3,0.4,0.933333333333333,0.404226041727222
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",2,12,3,3,0.4,0.8,0.2
"casebase.lambda.min1se",2,8,7,3,0.4,0.533333333333333,-0.0580258853185659
"cox",4,5,10,1,0.8,0.333333333333333,0.125988157669742
