"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",2,15,0,3,0.4,1,0.577350269189626
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",2,14,1,3,0.4,0.933333333333333,0.404226041727222
"casebase.lambda.min1se",3,13,2,2,0.6,0.866666666666667,0.466666666666667
"cox",4,8,7,1,0.8,0.533333333333333,0.29012942659283
