"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,12,3,4,0.2,0.8,0
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",1,10,5,4,0.2,0.666666666666667,-0.125988157669742
"casebase.lambda.min1se",2,7,8,3,0.4,0.466666666666667,-0.115470053837925
"cox",1,2,13,4,0.2,0.133333333333333,-0.629940788348712
