"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,13,2,4,0.2,0.866666666666667,0.0808452083454443
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",3,11,4,2,0.6,0.733333333333333,0.302613766334401
"casebase.lambda.min1se",4,10,5,1,0.8,0.666666666666667,0.406181197229962
"cox",4,7,8,1,0.8,0.466666666666667,0.235702260395516
