"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,15,0,4,0.2,1,0.397359707119513
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",1,13,2,4,0.2,0.866666666666667,0.0808452083454443
"casebase.lambda.min1se",1,10,5,4,0.2,0.666666666666667,-0.125988157669742
"cox",2,5,10,3,0.4,0.333333333333333,-0.235702260395516
