"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",0,13,2,5,0,0.866666666666667,-0.192450089729875
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",0,10,5,5,0,0.666666666666667,-0.333333333333333
"casebase.lambda.min1se",2,9,6,3,0.4,0.6,0
"cox",2,12,3,3,0.4,0.8,0.2
