"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",2,14,1,3,0.4,0.933333333333333,0.404226041727222
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",2,14,1,3,0.4,0.933333333333333,0.404226041727222
"casebase.lambda.min1se",2,14,1,3,0.4,0.933333333333333,0.404226041727222
"cox",4,11,4,1,0.8,0.733333333333333,0.471404520791032
