"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,14,1,4,0.2,0.933333333333333,0.192450089729875
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",1,12,3,4,0.2,0.8,0
"casebase.lambda.min1se",1,12,3,4,0.2,0.8,0
"cox",5,4,11,0,1,0.266666666666667,0.288675134594813
